name,lat,lon,id
,37.55234868950344,126.93768933171553 ,1
,37.508571399176304,126.89119536298905,2
, 37.50125938163527,127.03578215656725,3
, 37.57066350011853,126.98563537955216,4
,37.522,126.938,5
